FECHA,NOMBRE DE EMPRESAS,DEPARTAMENTO,Ciudad,Localidad,SECTOR,Horas/Reinversión,ID_Cliente,Puestos Medidos,Puesto 1,Puesto 2,Puesto 3,Puesto 4,Puesto 5,Puesto 6,Puesto 7,Puesto 8,Puesto 9,Puesto 10,Puesto 11,Puesto 12,Puesto 13,Puesto 14,Puesto 15,Puesto 16,Puesto 17,Puesto 18,Puesto 19,Puesto 20,Puesto 21,Puesto 22,Puesto 23,Puesto 24,Puesto 25,Puesto 26,Puesto 27,Puesto 28,Puesto 29,Puesto 30,Puesto 31,Puesto 32,Puesto 33,Puesto 34,Puesto 35,Puesto 36,Puesto 37,Puesto 38,Puesto 39,Puesto 40,Puesto 41,Puesto 42,Puesto 43,Puesto 44,Puesto 45,Puesto 46,Puesto 47,Puesto 48,Puesto 49,Puesto 50,Puesto 51,Puesto 52,Puesto 53,Puesto 54,Puesto 55,Puesto 56,Puesto 57,Puesto 58,Puesto 59,Puesto 60,Puesto 61,Puesto 62,Puesto 63,Puesto 64,Puesto 65,Puesto 66,Puesto 67,Puesto 68,Puesto 69,Puesto 70,Puesto 71,Puesto 72,Puesto 73,Puesto 74,Puesto 75,Puesto 76,Puesto 77,Puesto 78,Puesto 79,Puesto 80,Puesto 81,Puesto 82,Puesto 83,Puesto 84,Puesto 85,Puesto 86,Puesto 87,Puesto 88,Puesto 89,Puesto 90,Puesto 91,Puesto 92,Puesto 93,Puesto 94,Puesto 95,Puesto 96,Puesto 97,Puesto 98,Puesto 99,Puesto 100,Puesto 101,Puesto 102,Puesto 103,Puesto 104,Puesto 105,Puesto 106,Puesto 107,Puesto 108,Puesto 109,Puesto 110,Puesto 111,Puesto 112,Puesto 113,Puesto 114,Puesto 115,Puesto 116,Puesto 117,Puesto 118,Puesto 119,Puesto 120,Puesto 121,Puesto 122,Puesto 123,Puesto 124,Puesto 125,Puesto 126,Puesto 127,Puesto 128,Puesto 129,Puesto 130,Puesto 131,Puesto 132,Puesto 133,Puesto 134,Puesto 135,Puesto 136,Puesto 137,Puesto 138,Puesto 139,Puesto 140,Puesto 141,Puesto 142,Puesto 143,Puesto 144,Puesto 145,Puesto 146,Puesto 147,Puesto 148,Puesto 149,Puesto 150,Puesto 151,Puesto 152,Puesto 153,Puesto 154,Puesto 155,Puesto 156,Puesto 157,Puesto 158,Puesto 159,Puesto 160,Puesto 161,Puesto 162,Puesto 163,Puesto 164,Puesto 165,Puesto 166,Puesto 167,Puesto 168,Puesto 169,Puesto 170,Puesto 171,Puesto 172,Puesto 173,Puesto 174,Puesto 175,Puesto 176,Puesto 177,Puesto 178,Puesto 179,Puesto 180,Puesto 181,Puesto 182,Puesto 183,Puesto 184,Puesto 185,Puesto 186,Puesto 187
5/7/2023,LUIS ALBERTO MOLANO PECELLIN,"Bogotá, Distrito Capital",Bogotá,La Candelaria,Pesca y agricultura,11,Cliente 229,14,,,,,,,,,,,,,,324,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,188,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,736,,,,,,,,,,,,,,,410,,,,,,,,,,,,,,,275,,,,,,,,,,,,,,,575,,,,,,,,,,,,,,,344,,,,,,,,,,,,,,,1453,,,,,,,,,,,,,,,2037,,,,,,,,,,,,,,,,,187,
1/13/2023,LUIS ALBERTO OSORIO OSORIO,Tolima,Ibagué,Ibagué,Turismo y hostelería,9,Cliente 230,12,,133,,,,,,,,,,,,,,,,796,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,461,,,,,,,,,,,,,,,,,,747,,,,,,,,,,,,,,,292,,,,,,,,,,,,,,,236,,,,,,,,,,,,,,,711,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,187,,,,,,,,,,,,,,,189,,,,,,,,,,,,,,,,,594,,,,,,,,,,,,,
7/28/2023,LUIS AURELIO MARQUEZ OTALVARO,"Bogotá, Distrito Capital",Bogotá,Barrios Unidos,"Cultura, ocio y entretenimiento",2,Cliente 231,5,,,,,,,,,,,,,,,,,,,,,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566,,,,,,,,,,
11/2/2023,LUIS ELMER ROMERO HUERTAS,"Bogotá, Distrito Capital",Bogotá,Fontibón,Ganadería,9,Cliente 232,12,,,,,,,,304,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,734,,,,,,,,,,,,,,,,,574,,,,,,,,,,,,,,,,,597,,,,,,,,,,,,,,,,,727,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,478,,,,,,,,,,,,,,,,,232,,,,,,,,,,,,,,,,,1024,,,,,,,,,
7/2/2023,LUIS JAVIER PIEDRA SARMIENTO,"Bogotá, Distrito Capital",Bogotá,Los Mártires,"Cultura, ocio y entretenimiento",3,Cliente 233,6,,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,495,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,774,,,,,,,,,,,,,,,422,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,329,,,,,,,,,,,,,,,1518,,,,,,,,,,,,,,,2037,,,,,,,,,,,,,,,,,242,
4/27/2023,LUVAGA SAS,Arauca,Arauca,Arauca,Ganadería,8,Cliente 234,11,,,,,,,,318,,,,,,,,,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,,,471,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,439,,,,,,,,,,,,,,,,,,578,,,,,,,,,,,,,,,,,,242,,,,,,,,,,,,,,,,,,,,997,,,,,,,,,,,
4/23/2023,LUZ ADRIANA LEON GONZALEZ,Norte de Santander,Cúcuta,Cúcuta,Silvicultura,9,Cliente 235,12,,,,,,,,,,,,322,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,731,,,,,,,,,,,,,,,793,,,,,,,,,,,,,,,,,,583,,,,,,,,,,,,,,,468,,,,,,,,,,,,,,,328,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,443,,,,,,,,,,,,,,,417,,,,,,,,,,,,,,,417,,,,,,,,,,,,,,,,,177,,,
1/24/2023,LUZ MARINA COTRINA BOSSA,Norte de Santander,Cúcuta,Cúcuta,Servicios financieros,7,Cliente 236,10,167,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,,231,,,,,,,,,,,,,,,511,,,,,,,,,,,,,,,,,,319,,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,312,,,,,,,,,,,,,,,336,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,236,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,
1/27/2023,LUZ MARINA NEME PAEZ,"Bogotá, Distrito Capital",Bogotá,Teusaquillo,Capacitación formal,9,Cliente 237,12,,,,,,,,,,,,,,,277,,,,,,,,,,,,,,,,554,,,,,,,,,,,,,,,,507,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,293,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,726,,,,,,,,,,,,,,,347,,,,,,,,,,,,,,,277,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,296
5/13/2023,LUZ MARINA TOLOZA,Caldas,Manizales,Manizales,Estatales,9,Cliente 238,12,,,,206,,,,,,,,,,,,315,,,,,,,,,,,,231,,,,,,,,,,,,,537,,,,,,,,,,,,,786,,,,,,,,,,,,344,,,,,,,,,,,,417,,,,,,,,,,,,582,,,,,,,,,,,,350,,,,,,,,,,,,170,,,,,,,,,,,,293,,,,,,,,,,,,569,,,,,,,,,,,,289,,,,,,,,,,,,,,1002,,,,,,,,,,,,,,,531,,,,,,,,
12/6/2023,LUZ MILENA ESTUPIÑAN BARRIOS,"Bogotá, Distrito Capital",Bogotá,Barrios Unidos,Estatales,9,Cliente 239,12,,155,,,,,,,,,,,,336,,,,,,,,,,,,314,,,,,,,,,,,,,248,,,,,,,,,,,,,727,,,,,,,,,,,,324,,,,,,,,,,,,527,,,,,,,,,,,,218,,,,,,,,,,,,220,,,,,,,,,,,,710,,,,,,,,,,,,479,,,,,,,,,,,,709,,,,,,,,,,,,86,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,1426,,,,,,,,,,
7/25/2023,M & O INGENIERIA S A S,"Bogotá, Distrito Capital",Bogotá,Antonio Nariño,TIC,12,Cliente 240,15,,,,,,,158,,,,,,,,,,,,,276,,,,,,,,,,,,,,233,,,,,,,,,,,,,552,,,,,,,,,,,,,712,,,,,,,,,,,,,,593,,,,,,,,,,,,,1541,,,,,,,,,,,,,,216,,,,,,,,,,,,,188,,,,,,,,,,,,,238,,,,,,,,,,,,,347,,,,,,,,,,,,,242,,,,,,,,,,,,,48,,,,,,,,,,,,,,,425,,,,,,
6/24/2023,MAICHEL E HIJOS & CIA S EN C,Tolima,Ibagué,Ibagué,Pesca y agricultura,12,Cliente 241,15,,,87,,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,,568,,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,,307,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,1021,,,,,,,,,,,,,,,557,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,558,,,,,,,,,,,,,,,,,709,,,,,,,,,,,,
3/1/2023,MANUEL GUILLERMO POVEDA MORA,Risaralda,Pereira,Pereira,Educación y salud,11,Cliente 242,14,,,,,,,,,,,542,,,,,,,,,,,,1079,,,,,,,,,,,,600,,,,,,,,,,,,,536,,,,,,,,,,,,,350,,,,,,,,,,,,290,,,,,,,,,,,,729,,,,,,,,,,,,209,,,,,,,,,,,,279,,,,,,,,,,,,280,,,,,,,,,,,,704,,,,,,,,,,,,282,,,,,,,,,,,,195,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,206,
6/16/2023,MARIA ALEJANDRA CASTAÑO PINZON,"Bogotá, Distrito Capital",Bogotá,Usme,"Cultura, ocio y entretenimiento",9,Cliente 243,12,,,,,128,,,,,,,,,,,,,,,,,533,,,,,,,,,,,,,,,,,249,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,342,,,,,,,,,,,,,,,,,417,,,,,,,,,,,,,,,,,315,,,,,,,,,,,,,,,,,478,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,568,,,,,,,,,,,,,,,,,737,,,,,,,,,,,,
9/23/2023,MARIA CLARA BEJARANO ORTEGA,Bolívar,Cartagena,Cartagena,Construcción,12,Cliente 244,15,,,,,,240,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,,,764,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,713,,,,,,,,,,,,,,,,,,1554,,,,,,,,,,,,,,,,,,,,485,,,,,,,,,,,,,
1/13/2023,MARIA CRISTINA LOZANO LEGUIZAMON,Caldas,Manizales,Manizales,Silvicultura,8,Cliente 245,11,,97,,,,,,,,,,,,294,,,,,,,,,,,,297,,,,,,,,,,,,,226,,,,,,,,,,,,,773,,,,,,,,,,,,294,,,,,,,,,,,,435,,,,,,,,,,,,171,,,,,,,,,,,,224,,,,,,,,,,,,786,,,,,,,,,,,,566,,,,,,,,,,,,702,,,,,,,,,,,,82,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,1441,,,,,,,,,,
3/8/2023,MARIA EUGENIA URREGO MERCHAN,"Bogotá, Distrito Capital",Bogotá,Barrios Unidos,TIC,7,Cliente 246,10,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,,,951,,,,,,,,,,,,,,,,,,,,,,,,797,,,,,,,,,,,,,,,,,,,,,,,726,,,,,,,,,,,,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,543,,,,,,,,
7/14/2023,MARIA VALENTINA CARO,"Bogotá, Distrito Capital",Bogotá,La Candelaria,Ganadería,12,Cliente 247,15,,,,,159,,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,1010,,,,,,,,,,,,,,,788,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,784,,,,,,,,,,,,,,,247,,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,293,,,,,,,,,,,,,,,287,,,,,,,,,,,,,,,,,1549,,,,,,,,,,
10/1/2023,MARIA VICTORIA CRUZ ACOSTA,Norte de Santander,Cúcuta,Cúcuta,"Cultura, ocio y entretenimiento",5,Cliente 248,8,,,,,,182,,,,,,,,,,,,756,,,,,,,,,,,,444,,,,,,,,,,,,,295,,,,,,,,,,,,,61,,,,,,,,,,,,199,,,,,,,,,,,,327,,,,,,,,,,,,486,,,,,,,,,,,,322,,,,,,,,,,,,459,,,,,,,,,,,,556,,,,,,,,,,,,279,,,,,,,,,,,,569,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,455,,,,,,
1/7/2023,MARIA YISELA PULECIO MOLINA,"Bogotá, Distrito Capital",Bogotá,La Candelaria,"Consultoría en gestión empresarial, finanzas, recursos humanos y marketing",9,Cliente 249,12,,,174,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,309,,,,,,,,,,,,,,291,,,,,,,,,,,,,,323,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,770,,,,,,,,,,,,,,68,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,744,,,,,,,,,,,,
11/18/2023,MARIA ZALOMA BAENA MARTINEZ,"Bogotá, Distrito Capital",Bogotá,Sumapaz,Transporte y logística,12,Cliente 250,15,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,,,,,,,,,967,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,,,,,,,,,709,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,208,
10/26/2023,MARINELDA POVEDA TRIANA,"Bogotá, Distrito Capital",Bogotá,Bosa,Educación y salud,10,Cliente 251,13,,,,,,,,,,,,,237,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,222,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,208,,,,,,,,,,,,,,754,,,,,,,,,,,,,,183,,,,,,,,,,,,,,966,,,,,,,,,,,,,,194,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,172,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,304,,
4/24/2023,MARIO TRUJILLO ABOGADOS SAS,"Bogotá, Distrito Capital",Bogotá,Teusaquillo,Energía,7,Cliente 252,10,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,539,,,,,,,,,,,,,,,,,,,,,,,,,,747,,,,,,,,,,,,,,,,,,,,,,,,,,441,,,,,,,,,,,,,,,,,,,,,,,,,,,433,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,
11/11/2023,MARISEL  USMA ARCILA,Bolívar,Cartagena,Cartagena,Pesca y agricultura,10,Cliente 253,13,,146,,,,,,,,,,,,,,,,,,,597,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,754,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,,762,,,,,,,,,,,,,,,,,,279,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,
8/26/2023,MARLIBIA ALDANA ORTIZ,"Bogotá, Distrito Capital",Bogotá,Madrid,"Cultura, ocio y entretenimiento",4,Cliente 254,7,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,705,,,,,,,,,,,,,,,,,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,574,,,,,,,,,,,,,,,,,,,,,,,723,,,,,,,,,,,,
9/20/2023,MARTHA CECILIA PINZON GUALDRON,"Bogotá, Distrito Capital",Bogotá,Usaquén,Ganadería,7,Cliente 255,10,,,,,,,,,,,,,,,,,,,,,,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,,,,,,,,,
5/27/2023,MARTHA CECILIA UNIVIO CESPEDES,Meta,Villavicencio,Villavicencio,Servicios financieros,5,Cliente 256,8,,,,,,,,,558,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,455,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,560,,,,,,,,,,,,,,,342,,,,,,,,,,,,,,,285,,,,,,,,,,,,,,,402,,,,,,,,,,,,,,,973,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,,1012,,,,,,,,,,,,,,,,,431,,,,,,
12/28/2023,MARTIN ORLANDO POLANIA CORNELIO,Bolívar,Cartagena,Cartagena,Capacitación formal,3,Cliente 257,6,,,,,128,,,,,,,,,,,,312,,,,,,,,,,,,333,,,,,,,,,,,,,189,,,,,,,,,,,,,973,,,,,,,,,,,,729,,,,,,,,,,,,762,,,,,,,,,,,,283,,,,,,,,,,,,338,,,,,,,,,,,,291,,,,,,,,,,,,184,,,,,,,,,,,,289,,,,,,,,,,,,505,,,,,,,,,,,,,,555,,,,,,,,,,,,,,,330,,,,,,,
12/18/2023,MAS HOLDING SAS,Magdalena,Santa Marta,Santa Marta,Educación y salud,9,Cliente 258,12,,,,237,,,,,,,,,,,,,,,,,,,,1425,,,,,,,,,,,,,,,,,,,,740,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,1516,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,,,,2032,,,,,,,,,,,,,,,,,,
7/28/2023,MATERIALES PARA CONSTRUCCION MATECORPINTURAS LTDA,"Bogotá, Distrito Capital",Bogotá,Tunjuelito,Estatales,12,Cliente 259,15,135,,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,579,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,342,,,,,,,,,,,,,,,192,,,,,,,,,,,,,,,277,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,
11/25/2023,MAURICIO  ZARATE FONSECA,"Bogotá, Distrito Capital",Bogotá,Mosquera,TIC,6,Cliente 260,9,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,,,,,,,,,,,985,,,,,,,,,,,,,,,,,,,,,463,,,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,,,,,,,464,,,,,,,,,,,,,,,,,,,,443,,,,,,,,,,,,,,,,,,,,967,,,,,,,,,
7/26/2023,MAVIS RIOS ANGARITA,Nariño,Pasto,Pasto,Construcción,9,Cliente 261,12,,,,,,207,,,,,,,,,,,,,,,,,,,297,,,,,,,,,,,,,,,,,,,738,,,,,,,,,,,,,,,,,,,292,,,,,,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,,,,,,,,760,,,,,,,,,,,,,,,,,,1566,,,,,,,,,,,,,,,,,,,,431,,,,,,,,,,,,,
5/15/2023,MAXIMIZAR EQUIPO CONSULTOR LTDA,Antioquia,Medellín,Medellín,Agricultura,6,Cliente 262,9,,,,,,,,,,184,,,,,,,,,,,,,,1593,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,1007,,,,,,,,,,,,,,,201,,,,,,,,,,,,,,277,,,,,,,,,,,,,,226,,,,,,,,,,,,,,741,,,,,,,,,,,,,,453,,,,,,,,,,,,,,,316,,,,,,,,,,,,,,184,,,,,,,,,,,,,,482,,,,,,,,,,,,,,,556,,,,,
9/7/2023,MEGA TRAVEL SAS,Risaralda,Pereira,Pereira,Estatales,7,Cliente 263,10,,,,,,,,320,,,,,,,,,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,408,,,,,,,,,,,,,,,,,,289,,,,,,,,,,,,,,,,,,570,,,,,,,,,,,,,,,,,,507,,,,,,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,1073,,,,,,,,,,,
2/22/2023,MICHEL ROBAYO BUITRAGO,Magdalena,Santa Marta,Santa Marta,Servicios financieros,10,Cliente 264,13,,,,,,,103,,,,,,,,,,,,320,,,,,,,,,,,,530,,,,,,,,,,,,,775,,,,,,,,,,,,,175,,,,,,,,,,,,299,,,,,,,,,,,,294,,,,,,,,,,,,403,,,,,,,,,,,,572,,,,,,,,,,,,296,,,,,,,,,,,,179,,,,,,,,,,,,317,,,,,,,,,,,,211,,,,,,,,,,,,,,488,,,,,,,,,,,,,,,572,,,,,
3/18/2023,MIDLAND OIL TOOLS COLOMBIA S A S,Risaralda,Pereira,Pereira,"Cultura, ocio y entretenimiento",7,Cliente 265,10,,,,,,,,,,,,338,,,,,,,,,,,,,276,,,,,,,,,,,,,,195,,,,,,,,,,,,,782,,,,,,,,,,,,,238,,,,,,,,,,,,,,702,,,,,,,,,,,,,588,,,,,,,,,,,,,,705,,,,,,,,,,,,,428,,,,,,,,,,,,,788,,,,,,,,,,,,,330,,,,,,,,,,,,,523,,,,,,,,,,,,,48,,,,,,,,,,,,,,,203,
1/14/2023,MOISES RAMIREZ MIRQUEZ,"Bogotá, Distrito Capital",Bogotá,San Cristóbal,"Cultura, ocio y entretenimiento",12,Cliente 266,15,,,,,,,,,,,,293,,,,,,,,,,,,,,,,,,,,,,,477,,,,,,,,,,,,,,,,,,,,,,,,705,,,,,,,,,,,,,,,,,,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,,,,,,,,,,,,,958,,,,,,,,,,,
3/3/2023,MONICA LIZETH CHAPARRO MARTINEZ,"Bogotá, Distrito Capital",Bogotá,Usaquén,Educación y salud,11,Cliente 267,14,,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,519,,,,,,,,,,,,,,,,,,,,,,,,711,,,,,,,,,,,,,,,,,,,,,,,,577,,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,,,,,,,,,,,,1051,,,,,,,,,,,,,,,,,,,,,,,1553,,,,,,,,,,,,,,,,,,,,,,,1547,,,,,,,,,,
9/10/2023,MOTORES Y MÁQUINAS S.A. BIC,Meta,Villavicencio,Villavicencio,Energía,2,Cliente 268,5,,,,,,,,,,,,,,,,,,,,,,,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,,,,,,,,
3/21/2023,MPS MAYORISTA DE COLOMBIA S A,Quindío,Armenia,Armenia,Ganadería,5,Cliente 269,8,,,,,,,145,,,,,,,,,,,,,,,,,,,285,,,,,,,,,,,,,,,,,,,585,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,,,,,,,504,,,,,,,,,,,,,,,,,,526,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,743,,,,,,,,,,,,
9/19/2023,MYRIAM TERESA ZUBIETA OLIVEROS,Magdalena,Santa Marta,Santa Marta,Turismo y hostelería,5,Cliente 270,8,,,,,,,,,,,,290,,,,,,,,,,,,,,,,249,,,,,,,,,,,,,,,,767,,,,,,,,,,,,,,,761,,,,,,,,,,,,,,,,,,570,,,,,,,,,,,,,,,409,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,521,,,,,,,,,,,,,,,510,,,,,,,,,,,,,,,492,,,,,,,,,,,,,,,,,92,,,
11/4/2023,MYRIAN  SANCHEZ NOVA,"Bogotá, Distrito Capital",Bogotá,Santa Fe,Educación y salud,3,Cliente 271,6,183,,,,,,,,,,,,248,,,,,,,,,,,,337,,,,,,,,,,,,,165,,,,,,,,,,,,,414,,,,,,,,,,,,281,,,,,,,,,,,,334,,,,,,,,,,,,1550,,,,,,,,,,,,185,,,,,,,,,,,,316,,,,,,,,,,,,305,,,,,,,,,,,,405,,,,,,,,,,,,90,,,,,,,,,,,,,,177,,,,,,,,,,,,,,,1007,,,,,,,,,,,
11/10/2023,N C R BIENES RAICES LTDA,Risaralda,Pereira,Pereira,Silvicultura,7,Cliente 272,10,,,,,,,,,,,,281,,,,,,,,,,,,,,,,,,,454,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,187,,,,,,,,,,,,,,,,,,701,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,,294,,,,,,,,,,,,,,,,,,,,284,,,,,,,
8/4/2023,NANCY PASTRANA RIOS,"Bogotá, Distrito Capital",Bogotá,Chia,Comercio,9,Cliente 273,12,,,,175,,,,,,,,,,,,,,,,316,,,,,,,,,,,,,,,,492,,,,,,,,,,,,,,,529,,,,,,,,,,,,,,,,,,296,,,,,,,,,,,,,,,452,,,,,,,,,,,,,,,203,,,,,,,,,,,,,,,208,,,,,,,,,,,,,,,178,,,,,,,,,,,,,,,511,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,991,,,,,,,,,,,
5/15/2023,NATALIA  ORTEGA PRIETO,"Bogotá, Distrito Capital",Bogotá,San Cristóbal,"Consultoría en gestión empresarial, finanzas, recursos humanos y marketing",12,Cliente 274,15,,,,,,,,,,180,,,,,,,,,,,,477,,,,,,,,,,,,223,,,,,,,,,,,,,481,,,,,,,,,,,,,794,,,,,,,,,,,,227,,,,,,,,,,,,580,,,,,,,,,,,,211,,,,,,,,,,,,204,,,,,,,,,,,,582,,,,,,,,,,,,757,,,,,,,,,,,,405,,,,,,,,,,,,232,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,291,,
